# generated at: 2024-07-09 19:08:23.704320
#
# total pods: 15355
# total workloads: 695
# total requested memory of goal:  56.0%
# total requested CPU of goal: 57.7%
# total requested ingress of goal: 8.3%
# total requested egress of goal: 8.2%
#
# total_cpu_cores: 28284
# total_memory_GB: 85912
# total_ingress: 2253889.075014562
# total_egress: 2171052.396648557
# target_utilization_percent: 70
# number_of_apps: 25
# min_max_api_composition_workloads_top_level: [4, 7]
# min_max_api_composition_call_depth: [2, 7]
# min_max_api_composition_randomly_connected_workloads_percent: 20
# min_max_messaging_workloads_per_app: [20, 50]
# min_max_messaging_call_depth: [0, 1]
# min_max_replication: [4, 38]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 1
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-msg-0-workload-0-replica-0,0,messaging,0,0,edge-cloud,1.3,0.8,,,
app-msg-0-workload-1-replica-0,0,messaging,1,0,edge-cloud,1.1,3.0,,,
app-msg-0-workload-2-replica-0,0,messaging,2,0,cloud,1.4,5.4,,,
app-msg-0-workload-3-replica-0,0,messaging,3,0,edge-cloud,0.3,3.7,,,
app-msg-0-workload-4-replica-0,0,messaging,4,0,cloud,0.7,1.0,,,
app-msg-0-workload-5-replica-0,0,messaging,5,0,cloud,1.9,5.5,,,
app-msg-0-workload-6-replica-0,0,messaging,6,0,cloud,1.5,1.6,,,
app-msg-0-workload-7-replica-0,0,messaging,7,0,edge-cloud,1.9,5.0,,,
app-msg-0-workload-8-replica-0,0,messaging,8,0,fog,1.1,0.7,,,
app-msg-0-workload-9-replica-0,0,messaging,9,0,edge-cloud,0.9,1.8,,,
app-msg-0-workload-10-replica-0,0,messaging,10,0,edge-cloud,0.7,1.8,,,
app-msg-0-workload-11-replica-0,0,messaging,11,0,edge-cloud,1.2,5.6,,,
app-msg-0-workload-12-replica-0,0,messaging,12,0,cloud,0.2,2.3,,,
app-msg-0-workload-13-replica-0,0,messaging,13,0,edge-cloud,1.3,4.9,,,
app-msg-0-workload-14-replica-0,0,messaging,14,0,edge-cloud,0.8,4.3,,,
app-msg-0-workload-15-replica-0,0,messaging,15,0,edge-cloud,1.0,4.3,,,
app-msg-0-workload-16-replica-0,0,messaging,16,0,edge-cloud,1.9,3.1,,,
app-msg-0-workload-17-replica-0,0,messaging,17,0,edge-cloud,1.4,4.9,,,
app-msg-0-workload-18-replica-0,0,messaging,18,0,edge-cloud,0.4,1.6,,,92
app-msg-0-workload-19-replica-0,0,messaging,19,0,edge-cloud,0.9,5.7,,,
app-msg-0-workload-20-replica-0,0,messaging,20,0,edge-cloud,1.4,4.7,,,
app-msg-0-workload-21-replica-0,0,messaging,21,0,edge-cloud,0.5,1.2,,,
app-msg-0-workload-22-replica-0,0,messaging,22,0,edge-cloud,0.3,3.2,,,
app-msg-0-workload-23-replica-0,0,messaging,23,0,edge-cloud,0.3,0.8,,,
app-msg-0-workload-24-replica-0,0,messaging,24,0,fog,0.6,2.0,,,
app-msg-0-workload-25-replica-0,0,messaging,25,0,edge-cloud,0.9,5.0,,,
app-msg-0-workload-26-replica-0,0,messaging,26,0,edge-cloud,1.3,2.7,,,
app-msg-0-workload-27-replica-0,0,messaging,27,0,edge-cloud,1.6,3.9,,,
app-msg-1-workload-0-replica-0,1,messaging,0,0,edge-cloud,0.5,1.6,,,95
app-msg-1-workload-1-replica-0,1,messaging,1,0,edge-cloud,0.7,5.4,,,
app-msg-1-workload-2-replica-0,1,messaging,2,0,edge-cloud,0.7,3.6,,,
app-msg-1-workload-3-replica-0,1,messaging,3,0,fog,0.7,1.7,,,
app-msg-1-workload-4-replica-0,1,messaging,4,0,edge-cloud,0.4,0.7,,,
app-msg-1-workload-5-replica-0,1,messaging,5,0,edge-cloud,1.4,1.0,,,
app-msg-1-workload-6-replica-0,1,messaging,6,0,edge-cloud,0.6,1.3,,,
app-msg-1-workload-7-replica-0,1,messaging,7,0,edge-cloud,0.4,2.0,,,
app-msg-1-workload-8-replica-0,1,messaging,8,0,fog,1.3,2.0,,,
app-msg-1-workload-9-replica-0,1,messaging,9,0,edge-cloud,1.1,1.6,,,
app-msg-1-workload-10-replica-0,1,messaging,10,0,cloud,0.5,5.8,,,
app-msg-1-workload-11-replica-0,1,messaging,11,0,edge-cloud,0.9,1.5,,,
app-msg-1-workload-12-replica-0,1,messaging,12,0,edge-cloud,0.6,5.8,,,
app-msg-1-workload-13-replica-0,1,messaging,13,0,edge-cloud,0.5,5.9,,,
app-msg-1-workload-14-replica-0,1,messaging,14,0,edge-cloud,1.6,4.3,,,
app-msg-1-workload-15-replica-0,1,messaging,15,0,edge-cloud,1.6,3.3,,,
app-msg-1-workload-16-replica-0,1,messaging,16,0,edge-cloud,0.7,2.7,,,
app-msg-1-workload-17-replica-0,1,messaging,17,0,fog,1.0,4.7,,,
app-msg-1-workload-18-replica-0,1,messaging,18,0,edge-cloud,0.7,3.9,,,
app-msg-1-workload-19-replica-0,1,messaging,19,0,edge-cloud,2.0,3.8,,,
app-msg-1-workload-20-replica-0,1,messaging,20,0,fog,1.2,4.9,,,
app-msg-1-workload-21-replica-0,1,messaging,21,0,edge-cloud,0.9,1.2,,,
app-msg-1-workload-22-replica-0,1,messaging,22,0,edge-cloud,1.0,4.5,,,93
app-msg-1-workload-23-replica-0,1,messaging,23,0,edge-cloud,1.3,0.6,,,
app-msg-1-workload-24-replica-0,1,messaging,24,0,edge-cloud,0.4,4.9,,,
app-msg-1-workload-25-replica-0,1,messaging,25,0,fog,1.2,5.6,,,
app-msg-1-workload-26-replica-0,1,messaging,26,0,edge-cloud,0.4,5.3,,,
app-msg-1-workload-27-replica-0,1,messaging,27,0,edge-cloud,1.4,1.5,,,
app-msg-1-workload-28-replica-0,1,messaging,28,0,fog,0.8,5.2,,,
app-msg-2-workload-0-replica-0,2,messaging,0,0,edge-cloud,1.9,0.9,,,
app-msg-2-workload-1-replica-0,2,messaging,1,0,edge-cloud,1.4,2.4,,,
app-msg-2-workload-2-replica-0,2,messaging,2,0,fog,1.4,2.0,,,
app-msg-2-workload-3-replica-0,2,messaging,3,0,edge-cloud,1.4,2.8,,,
app-msg-2-workload-4-replica-0,2,messaging,4,0,fog,1.2,2.9,,,
app-msg-2-workload-5-replica-0,2,messaging,5,0,edge-cloud,1.9,1.2,,,
app-msg-2-workload-6-replica-0,2,messaging,6,0,edge-cloud,0.5,2.3,,,
app-msg-2-workload-7-replica-0,2,messaging,7,0,edge-cloud,0.3,0.5,,,
app-msg-2-workload-8-replica-0,2,messaging,8,0,cloud,0.3,1.6,,,
app-msg-2-workload-9-replica-0,2,messaging,9,0,edge-cloud,0.6,4.1,,,94
app-msg-2-workload-10-replica-0,2,messaging,10,0,edge-cloud,0.6,3.1,,,
app-msg-2-workload-11-replica-0,2,messaging,11,0,fog,1.2,0.7,,,
app-msg-2-workload-12-replica-0,2,messaging,12,0,edge-cloud,1.1,3.3,,,
app-msg-2-workload-13-replica-0,2,messaging,13,0,edge-cloud,0.9,4.1,,,
app-msg-2-workload-14-replica-0,2,messaging,14,0,cloud,1.6,5.3,,,
app-msg-2-workload-15-replica-0,2,messaging,15,0,edge-cloud,1.7,5.5,1660.8999999999999,550.8,
app-msg-2-workload-16-replica-0,2,messaging,16,0,edge-cloud,1.7,1.6,,,97
app-msg-2-workload-17-replica-0,2,messaging,17,0,edge-cloud,0.5,1.3,,,
app-msg-2-workload-18-replica-0,2,messaging,18,0,fog,0.3,4.9,,,
app-msg-2-workload-19-replica-0,2,messaging,19,0,edge-cloud,0.7,2.8,,,
app-msg-2-workload-20-replica-0,2,messaging,20,0,edge-cloud,1.3,2.9,,,
app-msg-2-workload-21-replica-0,2,messaging,21,0,edge-cloud,1.2,0.7,,,
app-msg-2-workload-22-replica-0,2,messaging,22,0,edge-cloud,1.1,1.0,,,
app-msg-2-workload-23-replica-0,2,messaging,23,0,edge-cloud,1.6,5.9,,,
app-msg-2-workload-24-replica-0,2,messaging,24,0,cloud,0.5,5.7,,,
app-msg-2-workload-25-replica-0,2,messaging,25,0,edge-cloud,0.2,2.0,,,
app-msg-2-workload-26-replica-0,2,messaging,26,0,cloud,0.5,2.8,,,
app-msg-2-workload-27-replica-0,2,messaging,27,0,cloud,0.8,4.3,,,
app-msg-2-workload-28-replica-0,2,messaging,28,0,edge-cloud,1.7,6.0,,,
app-api-comp-3-workload-0-replica-0,3,api-composition,0,0,0,1.8,1.3,,,
app-api-comp-3-workload-1-replica-0,3,api-composition,1,0,1,1.2,0.9,,,
app-api-comp-3-workload-2-replica-0,3,api-composition,2,0,2,0.5,5.0,,,
app-api-comp-3-workload-3-replica-0,3,api-composition,3,0,3,1.5,1.4,,,92
app-api-comp-3-workload-4-replica-0,3,api-composition,4,0,4,0.8,1.9,,,
app-api-comp-3-workload-5-replica-0,3,api-composition,5,0,5,1.9,4.2,,,
app-api-comp-3-workload-6-replica-0,3,api-composition,6,0,6,0.3,3.8,,,
app-api-comp-3-workload-7-replica-0,3,api-composition,7,0,0,0.5,1.8,,,
app-api-comp-3-workload-8-replica-0,3,api-composition,8,0,1,1.5,2.1,,,
