# generated at: 2024-07-13 10:31:38.605659
#
# nodes: 1000
# cloud clusters: 5
# 	max size: 45
# 	min size: 21
# fog clusters: 285
# 	max size: 4
# 	min size: 2
# nodes with bandwidth specified: 100
# 	cloud: 15
# 	fog: 85
# total CPU cores: 4894
# total memory GiB: 14748
# total ingress Mbps: 383122.2512606608
# total egress Mbps: 507664.2909270822
#
# n: 1000
# cloud_size_percentage: 15
# fog_size_percentage: 85
# min_max_cloud_cluster_size_percentage: [2, 5]
# min_max_fog_cluster_size_percentage: [0.2, 0.4]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-b,,32,1146,1000,64,12207.571197830759,37983.54851615274,97.2246082083119,5596.777135331671
1,cloud,region-0,region-0-c,,16,1704,1000,32,8766.739094858036,12981.926330075108,97.02679223403948,4252.253087026821
2,cloud,region-0,region-0-a,,16,1690,1000,32,19304.770183010016,22791.735507109213,98.65580964663108,3211.18831598168
3,cloud,region-0,region-0-b,,8,1640,1000,16,1528.9464016524707,3889.9206498168887,99.44586323527949,2301.136840410748
4,cloud,region-0,region-0-a,,32,1469,1000,64,7920.776532114449,47870.41038521457,98.87394339417757,3270.7261945327923
5,cloud,region-0,region-0-a,,32,959,1000,128,34331.14039801052,41354.838679839784,97.20585868879357,4397.608883332086
6,cloud,region-0,region-0-b,,32,1513,1000,64,43422.360509444115,11638.54487219181,99.80835665502359,5044.717944989649
7,cloud,region-0,region-0-b,,32,1783,1000,128,4907.84606644988,31526.67967048602,97.14920096425253,7048.034773754478
8,cloud,region-0,region-0-a,,16,1632,1000,32,15153.693637360517,11066.647639440436,98.08699652428346,2300.0180704632735
9,cloud,region-0,region-0-c,,16,1189,1000,64,14855.427047220737,5459.401660561697,97.11830240048499,2191.3577116818615
10,cloud,region-0,region-0-a,,8,1354,1000,32,1978.9871423549578,521.3859393895343,99.68849851769842,2353.5988042106655
11,cloud,region-0,region-0-a,,32,1679,1000,64,14286.125088953357,43136.7176003696,97.1178980633819,6345.339767976959
12,cloud,region-0,region-0-c,,4,916,1000,16,1950.951300962684,1266.3921856420482,99.59503693670888,433.3873752314732
13,cloud,region-0,region-0-c,,8,1440,1000,16,771.4443742448585,969.0504331271559,97.77322137770295,947.4793260084334
14,cloud,region-0,region-0-a,,32,1767,1000,128,12827.713004293486,47076.00618534252,99.9668727088274,6995.624566322404
15,cloud,region-0,region-0-c,,16,1429,1000,32,3563.726744559534,1761.791732745952,98.82447322920379,3132.268372253782
16,cloud,region-0,region-0-c,,16,1477,1000,64,,,97.78631300440041,4125.30130142652
17,cloud,region-0,region-0-a,,8,991,1000,16,,,97.83745422016145,2076.245757368575
18,cloud,region-0,region-0-a,,8,1738,1000,16,,,99.82534918100205,1110.0774297402725
19,cloud,region-0,region-0-b,,32,1454,1000,128,,,97.28096318877567,4434.038233991806
20,cloud,region-0,region-0-b,,32,1165,1000,64,,,98.87831891417007,6057.116788356012
21,cloud,region-1,region-1-c,,16,1737,1000,32,,,98.25691966891449,3537.655231014734
22,cloud,region-1,region-1-b,,8,1229,1000,32,,,99.41393843055855,2163.752256107651
23,cloud,region-1,region-1-a,,4,1719,1000,16,,,98.5905449184495,1038.253601157287
24,cloud,region-1,region-1-a,,32,930,1000,128,,,97.90678955287045,7174.401765792154
25,cloud,region-1,region-1-b,,8,1463,1000,16,,,99.72541569506977,1423.3180585038785
26,cloud,region-1,region-1-a,,8,1316,1000,32,,,99.3917385014322,1876.2086156407308
27,cloud,region-1,region-1-a,,8,1341,1000,16,,,99.57856572535246,1507.5908956255969
28,cloud,region-1,region-1-c,,4,947,1000,16,,,97.54982439896759,1039.9292054247098
29,cloud,region-1,region-1-a,,16,985,1000,64,,,97.03318689684434,2117.603703764321
30,cloud,region-1,region-1-a,,4,1048,1000,16,,,97.63718257104404,1008.3448720713267
31,cloud,region-1,region-1-c,,8,1168,1000,16,,,98.83965862704561,1738.3154760026512
