# generated at: 2024-07-09 20:22:10.390977
#
# nodes: 5000
# cloud clusters: 4
# 	max size: 378
# 	min size: 162
# fog clusters: 1155
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 500
# 	cloud: 100
# 	fog: 400
# total CPU cores: 28758
# total memory GiB: 87512
# total ingress Mbps: 2130444.6892663618
# total egress Mbps: 2082331.2685340478
#
# n: 5000
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.04, 0.12]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-c,,4,1285,1000,16,4742.203943675403,1690.19104113509,99.60616916821974,1138.2070254680357
1,cloud,region-0,region-0-a,,32,1265,1000,128,6255.7517395105915,1328.4910638428742,99.33989119998117,4306.393766150574
2,cloud,region-0,region-0-c,,32,1535,1000,64,30631.041494196994,2384.907205903172,97.501011572887,8765.975321774175
3,cloud,region-0,region-0-a,,8,1433,1000,32,2269.242322671239,1361.15635174027,99.57039491898533,951.3758473841257
4,cloud,region-0,region-0-b,,4,1295,1000,16,1340.7102272552834,2742.424874273092,97.8066339788705,438.24434893775395
5,cloud,region-0,region-0-a,,32,1627,1000,64,17218.108350846836,45667.74969346462,98.59813569657011,4089.9269330307584
6,cloud,region-0,region-0-a,,4,1031,1000,16,3578.282791539242,3808.29787825457,99.76513198043185,1184.107972070502
7,cloud,region-0,region-0-b,,16,1217,1000,64,2678.1512722193297,21553.9334283319,98.38795377723417,2753.56629543771
8,cloud,region-0,region-0-c,,16,1737,1000,64,542.8116947699816,9087.743152336585,97.98059211048988,4554.965617719827
9,cloud,region-0,region-0-a,,16,1069,1000,32,14874.451440554656,14449.652625267925,99.08385609198955,2000.6213382142587
10,cloud,region-0,region-0-b,,32,946,1000,64,39537.28124536372,43535.5852321438,99.1036090384949,4349.040315377754
11,cloud,region-0,region-0-c,,16,1221,1000,32,14755.814240291807,12984.571830116982,99.23061271286733,2504.379390408002
12,cloud,region-0,region-0-c,,4,1113,1000,16,1584.145456069111,3896.3402528790825,98.95495765597074,700.9754529690977
13,cloud,region-0,region-0-c,,8,1796,1000,32,3756.536930869614,8897.868125725934,98.14715999261131,1005.8012294475889
14,cloud,region-0,region-0-b,,4,1516,1000,16,4913.790821373723,2520.2696220752932,98.46756882012683,1089.0437224008642
15,cloud,region-0,region-0-a,,16,1062,1000,64,21635.01186276474,8605.682548412637,99.97812927050538,3903.631828350635
16,cloud,region-0,region-0-c,,8,1611,1000,32,107.70148285122919,7448.940592529721,98.17222012808101,1580.6705718025305
17,cloud,region-0,region-0-b,,32,1605,1000,128,30143.72037268013,3793.217740978523,99.29343730749159,7251.5219541293245
18,cloud,region-0,region-0-a,,16,1371,1000,32,7723.295169013213,10429.261060301369,99.8559112870613,3446.8975023916837
19,cloud,region-0,region-0-b,,4,1741,1000,16,1285.0801269492433,4497.494274547347,99.21010323305569,981.4580597808445
20,cloud,region-0,region-0-a,,8,1260,1000,16,9344.843036874849,6919.8606073245055,97.19121398745845,1561.1800344455955
21,cloud,region-0,region-0-c,,8,1210,1000,16,138.96845636758854,8127.833772786463,99.82756539468777,2351.2908966030427
22,cloud,region-0,region-0-c,,8,1168,1000,32,11222.372339523585,8675.076780623662,98.89780968954159,1349.757934075181
23,cloud,region-0,region-0-c,,8,1202,1000,32,688.0392904771852,1987.563217747891,98.89984227331685,1111.0849826191077
24,cloud,region-0,region-0-c,,8,1441,1000,32,10941.610138486043,4438.236091402816,99.70883215171459,1945.6990811837727
25,cloud,region-0,region-0-c,,8,1367,1000,32,3415.982782442631,8457.190640416205,97.41220870245952,804.7560462286614
26,cloud,region-0,region-0-b,,16,1658,1000,32,19561.813363485133,23605.054000962045,98.99002753564322,3256.7804913316704
27,cloud,region-0,region-0-a,,16,1395,1000,64,2293.502396130446,18696.413896135356,97.92454080818963,2739.8728889005524
28,cloud,region-0,region-0-c,,16,1200,1000,64,771.2427285086748,19314.262022012008,99.69476808656887,1991.2850271112354
29,cloud,region-0,region-0-b,,32,1652,1000,64,6682.248298395218,7745.357840456876,98.75146847284034,8713.641858924237
30,cloud,region-0,region-0-b,,8,1353,1000,32,3352.844908075456,10603.631287103126,99.04927044274037,2013.4610819120928
31,cloud,region-0,region-0-a,,4,1471,1000,16,1471.3981204839083,901.5002014312738,99.42087240744621,922.3290638623051
32,cloud,region-0,region-0-a,,32,938,1000,128,34232.37727330015,24128.343640079467,97.88568508208871,4155.232007762185
33,cloud,region-0,region-0-c,,32,951,1000,64,46006.10109716544,26480.946783476888,99.29459707851204,8139.7430688735885
34,cloud,region-0,region-0-c,,32,1327,1000,64,3687.6515262561034,5163.530025432511,97.22558949675789,3863.0062794262867
35,cloud,region-0,region-0-c,,8,1164,1000,32,4888.805596364926,1863.5586182430457,99.55405097324461,2063.950129868397
36,cloud,region-0,region-0-c,,32,1714,1000,64,34259.59847340716,45922.52918080475,99.48993281265427,8515.90844727607
37,cloud,region-0,region-0-a,,16,1245,1000,32,12156.27701187803,2603.23804681296,98.50961185617034,2109.172764847644
