# generated at: 2024-07-09 19:48:29.213975
#
# total pods: 16089
# total workloads: 726
# total requested memory of goal:  62.5%
# total requested CPU of goal: 63.2%
# total requested ingress of goal: 7.9%
# total requested egress of goal: 8.1%
#
# total_cpu_cores: 28284
# total_memory_GB: 85912
# total_ingress: 2253889.075014562
# total_egress: 2171052.396648557
# target_utilization_percent: 70
# number_of_apps: 25
# min_max_api_composition_workloads_top_level: [4, 7]
# min_max_api_composition_call_depth: [2, 7]
# min_max_api_composition_randomly_connected_workloads_percent: 20
# min_max_messaging_workloads_per_app: [20, 50]
# min_max_messaging_call_depth: [0, 1]
# min_max_replication: [4, 38]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 1
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-api-comp-0-workload-0-replica-0,0,api-composition,0,0,0,0.5,4.5,,,
app-api-comp-0-workload-1-replica-0,0,api-composition,1,0,1,0.7,5.9,,,
app-api-comp-0-workload-2-replica-0,0,api-composition,2,0,2,1.9,4.3,,,
app-api-comp-0-workload-3-replica-0,0,api-composition,3,0,3,1.9,1.4,,,
app-api-comp-0-workload-4-replica-0,0,api-composition,4,0,4,1.1,1.9,,,
app-api-comp-0-workload-5-replica-0,0,api-composition,5,0,5,0.5,1.8,,,96
app-api-comp-0-workload-6-replica-0,0,api-composition,6,0,6,1.0,6.0,,,
app-api-comp-0-workload-7-replica-0,0,api-composition,7,0,0,0.9,2.9,,,
app-api-comp-0-workload-8-replica-0,0,api-composition,8,0,1,1.6,1.4,,,
app-api-comp-0-workload-9-replica-0,0,api-composition,9,0,2,1.7,2.9,,,
app-api-comp-0-workload-10-replica-0,0,api-composition,10,0,3,1.7,2.9,,,
app-api-comp-0-workload-11-replica-0,0,api-composition,11,0,4,1.9,1.1,,,
app-api-comp-0-workload-12-replica-0,0,api-composition,12,0,5,0.8,6.0,,,
app-api-comp-0-workload-13-replica-0,0,api-composition,13,0,6,0.3,2.2,,,
app-api-comp-0-workload-14-replica-0,0,api-composition,14,0,0,1.0,4.8,,,
app-api-comp-0-workload-15-replica-0,0,api-composition,15,0,1,0.9,4.5,,,
