# generated at: 2024-07-09 19:48:23.734770
#
# nodes: 5000
# cloud clusters: 6
# 	max size: 264
# 	min size: 79
# fog clusters: 1150
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 500
# 	cloud: 100
# 	fog: 400
# total CPU cores: 28902
# total memory GiB: 87140
# total ingress Mbps: 2296935.322410053
# total egress Mbps: 2171873.147788066
#
# n: 5000
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.04, 0.12]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-b,,16,1108,1000,64,9417.351165053822,19843.024973723357,99.40555538220698,1997.012226178842
1,cloud,region-0,region-0-a,,32,1064,1000,64,32391.633793628065,10493.216861387154,99.78944605925379,3783.321141368605
2,cloud,region-0,region-0-b,,32,1643,1000,64,20712.751040318723,22686.679030180843,99.4417709865892,4942.900469639003
3,cloud,region-0,region-0-c,,8,956,1000,32,9809.45736040814,11073.240809635867,99.90661980934708,1070.6724203254792
4,cloud,region-0,region-0-a,,16,1060,1000,32,14920.01234565136,23887.804275239112,99.30866137854947,2379.6799089812157
5,cloud,region-0,region-0-c,,4,1371,1000,16,5470.657081812968,5922.27145376145,98.15201214213512,471.71715449161195
6,cloud,region-0,region-0-b,,32,1098,1000,64,33502.54216620429,9153.636312059354,99.16496822745039,9523.639359611763
7,cloud,region-0,region-0-b,,32,1351,1000,64,9385.030823506388,45614.6266943431,97.77991574697552,8184.232815051432
8,cloud,region-0,region-0-c,,32,1241,1000,128,47445.57964330928,741.0196189764174,99.87047328171367,6283.109843774721
9,cloud,region-0,region-0-c,,32,1524,1000,64,19350.937058185606,47856.493086991606,98.7529777073188,6708.330249668
10,cloud,region-0,region-0-a,,8,1063,1000,32,3286.4142932511627,7960.3105160709465,99.25874726963556,989.1418849749881
11,cloud,region-0,region-0-a,,16,1553,1000,32,21156.71435323932,3568.8202867019695,99.70812548704922,3359.8966075394032
