# generated at: 2024-07-08 11:37:05.906002
#
# nodes: 10000
# cloud clusters: 6
# 	max size: 966
# 	min size: 108
# fog clusters: 1152
# 	max size: 10
# 	min size: 2
# nodes with bandwidth specified: 1000
# 	cloud: 300
# 	fog: 700
# total CPU cores: 70558
# total memory GiB: 215328
# total ingress Mbps: 5742820.607368143
# total egress Mbps: 5337681.1826806255
#
# n: 10000
# cloud_size_percentage: 30
# fog_size_percentage: 70
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.03, 0.1]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-c,,16,1247,1000,32,19946.366402632197,20317.304875017195,98.19879550091763,3567.748861968193
1,cloud,region-0,region-0-a,,32,1650,1000,64,18223.958824105142,18748.185249353843,98.06512891465776,8643.338923538124
2,cloud,region-0,region-0-c,,8,919,1000,32,10728.86989857666,972.2099647372163,99.1976017277071,1713.3817547390988
3,cloud,region-0,region-0-b,,16,992,1000,64,2934.712136123406,17765.297213848215,98.11795723350794,4212.670647157455
4,cloud,region-0,region-0-b,,32,1000,1000,128,47526.20868357482,20233.38923008303,98.94614632117403,8535.563131414297
5,cloud,region-0,region-0-a,,32,1728,1000,64,28612.771975651533,46117.5511778101,99.68550887771224,8270.786564144888
6,cloud,region-0,region-0-a,,4,1247,1000,16,3469.944781408071,2127.3641417782515,97.52184282074755,1191.4738569210435
7,cloud,region-0,region-0-a,,8,1291,1000,32,11784.96545061445,1608.8387344171138,99.66854145412059,921.3599872620446
8,cloud,region-0,region-0-b,,16,1329,1000,32,22503.007671601128,11245.706606858568,99.60695862908682,2020.8722775678136
9,cloud,region-0,region-0-b,,16,1750,1000,64,19832.580245803365,16654.25559169118,99.42250083880792,1837.8295844293846
10,cloud,region-0,region-0-c,,8,1521,1000,16,4684.517591959489,4702.236137870137,97.61888526880257,1982.6924489086105
11,cloud,region-0,region-0-a,,32,1725,1000,128,13599.650016557276,38386.149201235465,97.08310238390466,4841.8564580923285
12,cloud,region-0,region-0-a,,32,908,1000,64,29017.36591083748,3192.8520894137387,98.27618074187855,4337.50550109771
13,cloud,region-0,region-0-b,,8,1373,1000,32,858.4197886965303,942.4472562838395,99.8961346646971,1331.3793340105508
14,cloud,region-0,region-0-b,,8,1178,1000,32,1932.107392467603,80.6849211240345,97.36615272078905,1363.4464973233448
15,cloud,region-0,region-0-a,,4,1590,1000,16,4660.303269348253,441.5672344333346,99.58719726379874,826.6167734253722
16,cloud,region-0,region-0-b,,32,1445,1000,128,38273.115879544064,37492.90042232865,98.30934194006366,5151.94646710067
17,cloud,region-0,region-0-c,,32,1256,1000,128,47125.409327860005,38429.47807929901,99.08490737116898,7021.385677752876
18,cloud,region-0,region-0-b,,4,983,1000,16,3305.3812348197234,5624.311074792264,99.4431645852126,835.3601214694388
19,cloud,region-0,region-0-a,,16,1383,1000,32,9674.462474901593,6904.151252653622,99.19024147326711,3713.5013239326568
20,cloud,region-0,region-0-c,,32,1315,1000,64,23041.812234121688,11315.823370713391,97.85528852134713,7098.761697112407
21,cloud,region-0,region-0-a,,16,965,1000,64,2878.7900423257647,12801.260585351762,99.90262503954675,1863.4260916381659
22,cloud,region-0,region-0-c,,16,1126,1000,64,19416.09277250869,8328.838075217027,97.60395184977256,3717.686184193299
23,cloud,region-0,region-0-b,,4,1758,1000,16,599.0833337957008,3759.6087212613083,98.31267486667076,757.0171086917724
24,cloud,region-0,region-0-a,,4,1445,1000,16,1458.9248579094412,4151.330235225331,97.53081414111486,444.4636034916797
25,cloud,region-0,region-0-a,,16,1253,1000,64,2088.6475408806527,16133.234753484328,97.8217854417259,3245.2747248915284
26,cloud,region-0,region-0-a,,8,1666,1000,32,5308.880884705232,3462.86453901983,99.52169348597731,1862.4576561508243
27,cloud,region-0,region-0-c,,32,1230,1000,128,38828.395481759115,25575.434280702433,97.00327405949217,7775.493837144634
28,cloud,region-0,region-0-c,,32,1425,1000,64,18139.903615964275,42225.81296372849,97.1368772589294,3379.343330186205
29,cloud,region-0,region-0-c,,8,1502,1000,32,2539.538963326085,6854.289657232685,99.2214776805034,1748.5876738670945
30,cloud,region-0,region-0-b,,32,1498,1000,64,4942.696336477699,23416.687171111615,99.98237260715706,7304.513222508459
31,cloud,region-0,region-0-c,,8,1115,1000,16,8434.9810383226,10909.969896057042,97.23551712034323,818.1000743849038
32,cloud,region-0,region-0-b,,8,1527,1000,32,5031.5579528789185,4781.92653638818,97.01383978517305,1886.3778989016535
