# generated at: 2024-07-09 08:08:43.677596
#
# total pods: 12950
# total workloads: 583
# total requested memory of goal:  49.0%
# total requested CPU of goal: 51.0%
# total requested ingress of goal: 10.7%
# total requested egress of goal: 7.2%
#
# total_cpu_cores: 28284
# total_memory_GB: 85912
# total_ingress: 2253889.075014562
# total_egress: 2171052.396648557
# target_utilization_percent: 70
# number_of_apps: 20
# min_max_api_composition_workloads_top_level: [4, 7]
# min_max_api_composition_call_depth: [2, 7]
# min_max_api_composition_randomly_connected_workloads_percent: 20
# min_max_messaging_workloads_per_app: [20, 50]
# min_max_messaging_call_depth: [0, 1]
# min_max_replication: [4, 38]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 1
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-msg-0-workload-0-replica-0,0,messaging,0,0,edge-cloud,0.3,4.0,,,
app-msg-0-workload-1-replica-0,0,messaging,1,0,fog,1.2,1.5,,,
app-msg-0-workload-2-replica-0,0,messaging,2,0,edge-cloud,0.7,2.4,,,
app-msg-0-workload-3-replica-0,0,messaging,3,0,edge-cloud,1.9,1.6,,,
app-msg-0-workload-4-replica-0,0,messaging,4,0,edge-cloud,0.6,1.0,,,
app-msg-0-workload-5-replica-0,0,messaging,5,0,edge-cloud,1.5,1.4,,,
app-msg-0-workload-6-replica-0,0,messaging,6,0,cloud,1.2,1.8,,,
app-msg-0-workload-7-replica-0,0,messaging,7,0,edge-cloud,0.2,3.4,,,
app-msg-0-workload-8-replica-0,0,messaging,8,0,edge-cloud,1.6,5.2,,,
app-msg-0-workload-9-replica-0,0,messaging,9,0,edge-cloud,2.0,3.8,,,98
app-msg-0-workload-10-replica-0,0,messaging,10,0,edge-cloud,1.5,4.6,,,
app-msg-0-workload-11-replica-0,0,messaging,11,0,edge-cloud,2.0,3.9,,,
app-msg-0-workload-12-replica-0,0,messaging,12,0,edge-cloud,1.2,3.6,,,
app-msg-0-workload-13-replica-0,0,messaging,13,0,edge-cloud,1.4,3.2,1247.3999999999999,2051.0,
app-msg-0-workload-14-replica-0,0,messaging,14,0,fog,1.9,1.7,,,
app-msg-0-workload-15-replica-0,0,messaging,15,0,edge-cloud,1.8,5.4,,,
app-msg-0-workload-16-replica-0,0,messaging,16,0,edge-cloud,1.5,1.8,,,
app-msg-0-workload-17-replica-0,0,messaging,17,0,cloud,1.2,2.7,,,
app-msg-0-workload-18-replica-0,0,messaging,18,0,fog,1.5,3.5,,,
app-msg-0-workload-19-replica-0,0,messaging,19,0,edge-cloud,0.9,1.5,,,
app-msg-0-workload-20-replica-0,0,messaging,20,0,fog,0.3,3.1,,,
app-msg-0-workload-21-replica-0,0,messaging,21,0,fog,1.6,2.2,,,
app-msg-0-workload-22-replica-0,0,messaging,22,0,fog,0.5,5.9,,,
app-msg-0-workload-23-replica-0,0,messaging,23,0,edge-cloud,1.9,1.2,,,
app-api-comp-1-workload-0-replica-0,1,api-composition,0,0,0,1.6,1.1,,,
app-api-comp-1-workload-1-replica-0,1,api-composition,1,0,1,0.6,5.1,,,
app-api-comp-1-workload-2-replica-0,1,api-composition,2,0,2,1.3,1.9,,,
app-api-comp-1-workload-3-replica-0,1,api-composition,3,0,3,1.0,5.9,,,
app-api-comp-1-workload-4-replica-0,1,api-composition,4,0,0,1.7,3.9,,,
app-api-comp-1-workload-5-replica-0,1,api-composition,5,0,1,1.6,3.1,,,
app-api-comp-1-workload-6-replica-0,1,api-composition,6,0,2,1.5,4.5,,,
app-api-comp-1-workload-7-replica-0,1,api-composition,7,0,3,1.5,4.1,,,
app-api-comp-1-workload-8-replica-0,1,api-composition,8,0,4,0.8,1.9,,,
app-api-comp-1-workload-9-replica-0,1,api-composition,9,0,5,1.9,3.1,,,
app-api-comp-1-workload-10-replica-0,1,api-composition,10,0,6,0.6,1.6,,,
app-api-comp-1-workload-11-replica-0,1,api-composition,11,0,0,1.0,5.7,,,
app-api-comp-1-workload-12-replica-0,1,api-composition,12,0,1,0.4,5.1,,,
app-api-comp-1-workload-13-replica-0,1,api-composition,13,0,2,1.2,1.1,,,
app-api-comp-1-workload-14-replica-0,1,api-composition,14,0,3,1.4,1.9,,,
app-api-comp-1-workload-15-replica-0,1,api-composition,15,0,0,1.2,2.4,,,
app-api-comp-1-workload-16-replica-0,1,api-composition,16,0,1,0.2,1.2,,,
app-api-comp-2-workload-0-replica-0,2,api-composition,0,0,0,0.5,2.6,,,
app-api-comp-2-workload-1-replica-0,2,api-composition,1,0,1,1.3,1.4,,,96
app-api-comp-2-workload-2-replica-0,2,api-composition,2,0,2,1.6,2.5,,,
app-api-comp-2-workload-3-replica-0,2,api-composition,3,0,3,1.5,1.6,,,
app-api-comp-2-workload-4-replica-0,2,api-composition,4,0,4,0.4,2.7,,,
app-api-comp-2-workload-5-replica-0,2,api-composition,5,0,0,0.3,4.4,,,
app-api-comp-2-workload-6-replica-0,2,api-composition,6,0,1,1.8,1.1,,,
app-api-comp-2-workload-7-replica-0,2,api-composition,7,0,2,1.0,5.7,,,
app-api-comp-2-workload-8-replica-0,2,api-composition,8,0,3,1.0,4.9,,,
