# generated at: 2024-07-13 09:45:22.656027
#
# total pods: 2214
# total workloads: 283
# total requested memory of goal:  47.7%
# total requested CPU of goal: 44.7%
# total requested ingress of goal: 5.4%
# total requested egress of goal: 6.1%
#
# total_cpu_cores: 5130
# total_memory_GB: 15500
# total_ingress: 427314.59989952215
# total_egress: 324725.45869215083
# target_utilization_percent: 50
# number_of_apps: 10
# min_max_api_composition_workloads_top_level: [4, 7]
# min_max_api_composition_call_depth: [2, 7]
# min_max_api_composition_randomly_connected_workloads_percent: 20
# min_max_messaging_workloads_per_app: [20, 50]
# min_max_messaging_call_depth: [0, 1]
# min_max_replication: [4, 10]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 2
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-api-comp-0-workload-0-replica-0,0,api-composition,0,0,0,0.3,3.1,,,
app-api-comp-0-workload-1-replica-0,0,api-composition,1,0,1,1.9,4.9,,,93
app-api-comp-0-workload-2-replica-0,0,api-composition,2,0,2,0.4,3.4,,,93
app-api-comp-0-workload-3-replica-0,0,api-composition,3,0,0,0.8,1.3,,,
app-api-comp-0-workload-4-replica-0,0,api-composition,4,0,1,1.2,5.2,,,
app-api-comp-0-workload-5-replica-0,0,api-composition,5,0,2,0.7,5.2,,,
app-api-comp-0-workload-6-replica-0,0,api-composition,6,0,3,1.0,1.4,,,
app-api-comp-0-workload-7-replica-0,0,api-composition,7,0,4,0.8,3.2,,,
app-api-comp-0-workload-8-replica-0,0,api-composition,8,0,5,1.5,5.5,,,
app-api-comp-0-workload-9-replica-0,0,api-composition,9,0,6,1.2,5.8,,,
app-api-comp-0-workload-10-replica-0,0,api-composition,10,0,0,0.6,4.1,,,
app-api-comp-0-workload-11-replica-0,0,api-composition,11,0,1,1.2,1.3,,,
app-api-comp-0-workload-12-replica-0,0,api-composition,12,0,2,1.4,4.9,,,
app-api-comp-0-workload-13-replica-0,0,api-composition,13,0,0,0.5,3.3,,,
app-api-comp-0-workload-14-replica-0,0,api-composition,14,0,1,0.4,4.1,548.0,475.6,
