# generated at: 2024-07-13 10:06:49.872449
#
# nodes: 1000
# cloud clusters: 4
# 	max size: 49
# 	min size: 22
# fog clusters: 281
# 	max size: 4
# 	min size: 2
# nodes with bandwidth specified: 100
# 	cloud: 15
# 	fog: 85
# total CPU cores: 4994
# total memory GiB: 15268
# total ingress Mbps: 415083.8943962889
# total egress Mbps: 458548.25296560273
#
# n: 1000
# cloud_size_percentage: 15
# fog_size_percentage: 85
# min_max_cloud_cluster_size_percentage: [2, 5]
# min_max_fog_cluster_size_percentage: [0.2, 0.4]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-b,,32,1606,1000,64,35815.11876754541,36952.30269734453,98.35420039367445,8658.274855631009
1,cloud,region-0,region-0-c,,16,1240,1000,32,15990.419179174227,14077.948752056167,98.72910706893167,4336.945022065235
2,cloud,region-0,region-0-a,,16,1029,1000,64,11401.036254551718,1915.0585874230044,98.33323045460388,3215.1051202346616
3,cloud,region-0,region-0-c,,8,1095,1000,32,1125.6265825580967,10329.054871173454,98.50537840106983,1395.9020197109571
4,cloud,region-0,region-0-b,,16,1667,1000,32,1719.5738941156071,20855.25407710237,98.8480622525274,2853.5011155564825
5,cloud,region-0,region-0-c,,16,1483,1000,64,3694.720799740076,8828.92761526484,99.90696753606136,3986.083332426032
6,cloud,region-0,region-0-b,,16,1263,1000,64,16470.7941034832,4786.878487191768,99.22457079358574,2477.600012901923
7,cloud,region-0,region-0-c,,8,1587,1000,32,2180.511445486984,11717.247703869642,98.62830153463887,1141.9770741836062
8,cloud,region-0,region-0-a,,16,1524,1000,64,5341.873966604329,8233.168125947102,97.47034467456008,2828.4971887092543
9,cloud,region-0,region-0-c,,32,929,1000,64,8651.061782391942,40505.96506759588,98.7707708670658,7535.15689343983
10,cloud,region-0,region-0-a,,32,1214,1000,128,37837.72180159064,26553.05626697555,98.0919391579303,9237.671950412221
11,cloud,region-0,region-0-b,,32,1182,1000,64,43569.39032932153,27843.79609444068,97.86781084884217,6532.930963249319
12,cloud,region-0,region-0-b,,8,1015,1000,32,3301.808244032996,1414.3870690885308,97.31757320960926,1264.9920859066106
13,cloud,region-0,region-0-c,,32,1484,1000,64,20165.039251365863,21014.57620753942,97.65792127711939,9557.205404556142
14,cloud,region-0,region-0-c,,4,1475,1000,16,573.5386588058338,5398.2958856683335,97.52699608899925,571.8139160002604
15,cloud,region-0,region-0-c,,32,1128,1000,64,10528.178454895935,31196.687424696953,97.19332256801366,4064.902493555676
16,cloud,region-0,region-0-c,,8,919,1000,32,,,97.32987689542709,2022.9675848367945
17,cloud,region-0,region-0-a,,8,1066,1000,16,,,97.39137996308263,1906.057019574102
18,cloud,region-0,region-0-c,,16,1318,1000,64,,,98.18183956618304,2506.324346796962
19,cloud,region-0,region-0-b,,16,1204,1000,32,,,99.36417216966237,3789.5608313220746
20,cloud,region-0,region-0-c,,8,960,1000,32,,,99.40825621436083,2284.4490023851504
21,cloud,region-0,region-0-c,,16,1532,1000,64,,,98.78557580970016,3787.5377796276725
22,cloud,region-0,region-0-c,,4,922,1000,16,,,97.48478074448761,538.1172328690044
23,cloud,region-0,region-0-c,,32,971,1000,64,,,97.68342956829777,4549.389081167991
24,cloud,region-0,region-0-b,,16,992,1000,32,,,98.12930734799147,1714.1281031877616
25,cloud,region-0,region-0-a,,32,1118,1000,128,,,97.65579144124202,3230.2859890321665
26,cloud,region-0,region-0-c,,16,984,1000,32,,,99.89530802165015,2645.829669983503
27,cloud,region-0,region-0-c,,16,1287,1000,32,,,99.34932135955687,2532.0304699935446
28,cloud,region-0,region-0-c,,4,1002,1000,16,,,99.66311676625885,685.2556818892099
29,cloud,region-0,region-0-a,,8,1581,1000,32,,,99.10121068622738,1258.1302673554114
30,cloud,region-0,region-0-a,,8,1272,1000,32,,,97.5831500486603,903.229366219918
31,cloud,region-0,region-0-a,,32,1035,1000,128,,,98.00541660185615,9411.717964252435
32,cloud,region-1,region-1-a,,16,1273,1000,64,,,98.07611510527789,1764.4057468351175
33,cloud,region-1,region-1-b,,4,1521,1000,16,,,97.33636038760592,456.92257907752617
34,cloud,region-1,region-1-a,,16,1008,1000,64,,,98.21335561777178,2801.845083545026
35,cloud,region-1,region-1-c,,16,1664,1000,32,,,97.33351294456834,1739.51327953281
36,cloud,region-1,region-1-b,,32,1150,1000,128,,,97.57630242298761,4081.307164580998
