# generated at: 2024-07-07 13:16:45.320697
#
# nodes: 10000
# cloud clusters: 6
# 	max size: 788
# 	min size: 312
# fog clusters: 1171
# 	max size: 10
# 	min size: 2
# nodes with bandwidth specified: 1000
# 	cloud: 300
# 	fog: 700
# total CPU cores: 70736
# total memory GiB: 213612
# total ingress Mbps: 5464452.29396511
# total egress Mbps: 5816932.747149986
#
# n: 10000
# cloud_size_percentage: 30
# fog_size_percentage: 70
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.03, 0.1]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-c,,32,1295,1000,128,13293.583042971522,16510.819282583972,98.4718038389062,5680.653965252538
1,cloud,region-0,region-0-a,,16,1603,1000,64,9550.444641756427,20475.105124243695,99.88675540685283,2774.550238437325
2,cloud,region-0,region-0-a,,8,1012,1000,16,9208.107464339495,4296.74322395703,97.47226814824057,2223.228172884395
3,cloud,region-0,region-0-c,,8,1306,1000,32,5186.417711159847,2171.140563106545,98.78551225331853,1454.7860371374477
4,cloud,region-0,region-0-b,,16,1272,1000,64,16027.055371680892,1433.2321212087068,97.89095287573153,4225.320829747039
5,cloud,region-0,region-0-a,,8,1742,1000,16,10648.01253555615,10667.556483818416,98.7514747158517,2058.6503492672964
6,cloud,region-0,region-0-c,,16,1537,1000,32,1351.9938853483231,303.90887815056743,98.44887332118496,1885.868591490584
7,cloud,region-0,region-0-c,,8,1137,1000,32,10934.006877275358,11304.7226130037,99.61454540191572,959.3581922951089
8,cloud,region-0,region-0-a,,16,1218,1000,64,18575.11963280326,15371.24893435095,98.97903549330127,1936.5539807368286
9,cloud,region-0,region-0-b,,8,1016,1000,32,10725.768521134552,4395.889854784902,97.23244835961299,1942.8885345416638
10,cloud,region-0,region-0-a,,16,1608,1000,32,4217.143845275388,18802.296438035042,97.99840528122094,3303.233690732013
11,cloud,region-0,region-0-a,,8,1792,1000,16,3443.5495287854674,9079.947071296601,98.64645314962529,2285.190592391086
12,cloud,region-0,region-0-b,,16,1176,1000,32,22592.211150419604,19680.442221999885,99.20859391918606,4250.463623404499
13,cloud,region-0,region-0-b,,4,1716,1000,16,5572.886109754164,3974.1581004088052,99.09692113261366,582.83364247534
14,cloud,region-0,region-0-b,,8,1202,1000,32,5965.732679953249,8430.233583690864,97.38995163295309,1090.385214423207
15,cloud,region-0,region-0-b,,8,1172,1000,16,892.2210756543275,7391.289286858916,99.90387653743225,2139.867661066688
16,cloud,region-0,region-0-a,,32,1323,1000,128,34755.02583441333,6045.276708102848,98.87469771678514,8145.722945623664
17,cloud,region-0,region-0-b,,16,1037,1000,64,14076.256923228791,3294.4985301992147,98.97156146635666,2805.97540687506
18,cloud,region-0,region-0-b,,8,1295,1000,32,10731.900614918868,10022.663051496565,98.85083401137697,2194.8427240963683
19,cloud,region-0,region-0-a,,8,1716,1000,32,5909.005209688846,7572.013046609287,99.90275685515243,1411.8161446171168
20,cloud,region-0,region-0-c,,16,1627,1000,32,16161.5703370092,17464.19698795538,98.38410042333746,3362.201566113089
21,cloud,region-0,region-0-c,,32,1750,1000,64,35022.795122241805,46067.18100838949,97.80945690379232,5874.049884701793
22,cloud,region-0,region-0-c,,8,1526,1000,32,754.4814880251963,8781.74634057426,98.21482669241252,1843.0408008814393
23,cloud,region-0,region-0-a,,32,1239,1000,128,11274.261777677873,7550.407211704714,97.95346918754782,7067.131978006299
24,cloud,region-0,region-0-a,,4,1026,1000,16,3146.6030717341496,1898.7630318062402,97.08360218976259,1156.493802285442
25,cloud,region-0,region-0-c,,32,1466,1000,64,4631.978060376132,871.2750558234791,99.04938725358525,7759.769817814459
26,cloud,region-0,region-0-a,,8,1652,1000,16,396.8902187070764,129.76035565460023,99.8616146509774,2194.895557316543
27,cloud,region-0,region-0-b,,8,1114,1000,32,1559.3180414473977,8851.357969367971,99.33464040237378,981.4414023433127
28,cloud,region-0,region-0-c,,16,945,1000,32,792.4912687340286,10548.328759390879,98.42857051435502,2566.726247854497
29,cloud,region-0,region-0-a,,8,1075,1000,32,3220.8358754177348,7000.989836351461,99.77743425713656,2215.4984280925137
30,cloud,region-0,region-0-b,,32,1767,1000,64,22938.538500567334,432.8206480478411,98.16683874079706,5988.817333025894
31,cloud,region-0,region-0-c,,8,948,1000,32,2774.100303830172,5744.73395747804,99.91783137368157,2083.7570243919054
32,cloud,region-0,region-0-c,,16,1397,1000,32,2350.140784785299,12836.766073798943,99.40352890494795,2282.5359146208502
33,cloud,region-0,region-0-a,,16,1682,1000,64,18709.420024451847,16286.469403664803,99.59461254206687,2427.271447222329
34,cloud,region-0,region-0-a,,16,1379,1000,32,6536.419143199194,22706.635622646445,99.44477966365979,3518.309970559124
35,cloud,region-0,region-0-a,,4,1774,1000,16,4630.979244866528,5691.283307274913,98.31812811410485,720.8815687732456
36,cloud,region-0,region-0-a,,4,1749,1000,16,1922.9465005355062,1558.491821325189,97.7026538952853,773.4077560123768
37,cloud,region-0,region-0-c,,16,1324,1000,64,20167.464002653258,8173.704659102915,99.60706965682508,2951.4831273637246
38,cloud,region-0,region-0-b,,16,1492,1000,32,7724.396662336797,16876.314516334292,97.34261981820252,4382.143951635837
39,cloud,region-0,region-0-a,,32,913,1000,128,33186.53720483665,23253.691837106,98.53958320834961,3639.614560843318
40,cloud,region-0,region-0-b,,8,1248,1000,16,6719.533762366861,2261.349199369219,97.97954781540005,809.4617706058548
41,cloud,region-0,region-0-b,,16,1708,1000,32,11476.505327559462,3764.419050784854,97.9830391401109,4570.489392174575
42,cloud,region-0,region-0-b,,16,1584,1000,64,5457.468639706672,18120.98116003953,99.7021040088981,1900.2186530049757
43,cloud,region-0,region-0-c,,16,1650,1000,64,7325.832563779554,11269.118545511501,98.46683164110016,4604.943926462911
44,cloud,region-0,region-0-c,,8,943,1000,16,212.7711183988913,325.01432630933766,99.01632001729148,2260.9397599273066
45,cloud,region-0,region-0-c,,32,1635,1000,128,10901.805335208346,37199.80308662312,99.78004444828946,5572.565219128312
46,cloud,region-0,region-0-a,,8,1152,1000,16,4102.240930021521,10385.86990735653,98.41522626574898,1602.5120934642036
47,cloud,region-0,region-0-c,,8,1072,1000,16,3502.525391932497,10161.097076365686,97.10348170475768,1740.679285679803
48,cloud,region-0,region-0-b,,16,1027,1000,32,19194.17599215259,16127.077324051905,98.69122184171793,1856.360733962738
49,cloud,region-0,region-0-a,,32,1722,1000,64,3913.951996276744,46309.71598140575,98.00207440054587,6806.035742090454
50,cloud,region-0,region-0-b,,32,1274,1000,128,44054.185656026486,1843.0136301402372,99.45882700158,8162.171261384258
51,cloud,region-0,region-0-c,,32,1762,1000,128,6868.987930187705,42033.035284237136,98.34512659800136,5580.313061090106
52,cloud,region-0,region-0-a,,8,1649,1000,32,2142.589364148859,11362.052871297283,97.30965882288193,1117.4424192969775
53,cloud,region-0,region-0-b,,16,1748,1000,32,9113.273342682218,514.2896843874273,97.32287969973923,2346.5715309318066
54,cloud,region-0,region-0-b,,8,1532,1000,32,4445.956454948731,10508.019095221147,98.32271530813063,1842.1833529508883
55,cloud,region-0,region-0-c,,32,1749,1000,128,18346.292370065865,3759.5987248180863,98.69857852547938,7997.811515910115
56,cloud,region-0,region-0-b,,4,1271,1000,16,5445.149971928257,3778.030859096355,99.59623580128682,1000.506869693898
57,cloud,region-0,region-0-b,,32,1048,1000,128,36402.48312914168,36836.47283885027,99.19148821371942,6480.295590112013
58,cloud,region-0,region-0-a,,8,948,1000,32,7470.471173718079,7141.881584837435,99.26109289087995,1385.0019437493731
59,cloud,region-0,region-0-c,,16,1011,1000,32,6059.282013601659,8586.250246080466,98.49617258448629,2440.8215925078675
60,cloud,region-0,region-0-c,,32,1046,1000,128,42636.150196563234,46344.680647673355,97.93513630565427,6130.152297112356
61,cloud,region-0,region-0-c,,4,1674,1000,16,123.086276173871,461.63787880616877,99.85079971785034,414.99028731816236
62,cloud,region-0,region-0-b,,8,1337,1000,16,8169.247332897385,2553.104295972187,97.94079360854873,1002.7882462018413
63,cloud,region-0,region-0-b,,16,968,1000,32,22562.125883196917,10010.33267105391,97.02046988990722,4169.750084072606
64,cloud,region-0,region-0-b,,16,1457,1000,32,8137.644983384946,18951.314803600824,99.70895476210909,4187.662307445072
65,cloud,region-0,region-0-c,,8,1405,1000,32,7065.812070571058,7395.760915984096,97.54814316851466,1070.0023469504276
66,cloud,region-0,region-0-c,,4,1722,1000,16,3665.6513492935474,5034.471327801751,99.46348852707375,806.6274635552518
