# generated at: 2024-07-08 09:46:28.253367
#
# nodes: 10000
# cloud clusters: 5
# 	max size: 842
# 	min size: 388
# fog clusters: 1156
# 	max size: 10
# 	min size: 2
# nodes with bandwidth specified: 1000
# 	cloud: 300
# 	fog: 700
# total CPU cores: 69484
# total memory GiB: 209704
# total ingress Mbps: 4948413.29049783
# total egress Mbps: 5228190.943971082
#
# n: 10000
# cloud_size_percentage: 30
# fog_size_percentage: 70
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.03, 0.1]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-b,,16,1130,1000,64,17951.27274370355,14888.794638606272,99.30501203719069,4214.286341732879
1,cloud,region-0,region-0-a,,8,1164,1000,32,10721.83806916422,11370.409958459211,98.88305707065484,2132.2925870783247
2,cloud,region-0,region-0-b,,32,1106,1000,128,24839.47723271108,43244.91725493566,97.2367079021789,6833.88165325799
3,cloud,region-0,region-0-b,,16,1118,1000,32,5237.9541833269905,15504.759861340779,97.14279888850947,3480.3049292335545
4,cloud,region-0,region-0-a,,8,1788,1000,32,7554.835662639216,11261.62933113915,99.91570729712862,2363.956963855804
5,cloud,region-0,region-0-c,,8,1029,1000,32,7895.646519376378,571.045240245349,98.56913279363282,1027.9086240106449
6,cloud,region-0,region-0-c,,16,1049,1000,64,4720.620046076251,10321.145616022352,99.31247836503528,1909.565686013917
7,cloud,region-0,region-0-b,,8,1563,1000,16,5924.221102909437,3054.3370388607323,97.05738452374224,939.7589250004835
8,cloud,region-0,region-0-c,,16,1779,1000,32,20883.611706261858,14853.19282993792,98.26878780455718,1620.2508971438597
9,cloud,region-0,region-0-c,,32,1245,1000,64,6524.68546006834,20357.9080600158,99.99609798086601,7405.657091419243
10,cloud,region-0,region-0-a,,32,1495,1000,64,26677.581504463797,23665.86526063762,99.2825894021808,8814.922086598744
11,cloud,region-0,region-0-b,,8,1053,1000,16,11498.710342706596,7297.743076622855,98.05701632278675,853.494400998934
12,cloud,region-0,region-0-b,,32,1379,1000,64,26622.035789490463,7531.698487377208,99.36146687126484,4823.325413682824
13,cloud,region-0,region-0-b,,8,1646,1000,16,794.0446160018952,10555.651067326891,97.92808899777619,1596.8327232451743
