# generated at: 2024-07-13 10:55:03.696942
#
# total pods: 3360
# total workloads: 417
# total requested memory of goal:  72.6%
# total requested CPU of goal: 70.5%
# total requested ingress of goal: 13.5%
# total requested egress of goal: 13.4%
#
# total_cpu_cores: 4916
# total_memory_GB: 14640
# total_ingress: 391889.41593989544
# total_egress: 418506.8017690639
# target_utilization_percent: 50
# number_of_apps: 14
# min_max_api_composition_workloads_top_level: [4, 7]
# min_max_api_composition_call_depth: [2, 7]
# min_max_api_composition_randomly_connected_workloads_percent: 20
# min_max_messaging_workloads_per_app: [20, 50]
# min_max_messaging_call_depth: [0, 1]
# min_max_replication: [4, 10]
# fog_only_workloads_percentage: 10
# cloud_only_workloads_percentage: 10
# uptime_request_workloads_percentage: 10
# min_max_uptime_request_percentage_30_days: [92, 100]
# bandwidth_request_workloads_percentage: 2
# min_max_ingress_bandwidth_request_per_core: [5, 1500]
# min_max_egress_bandwidth_request_per_core: [5, 1500]
# latency_request_workloads_percentage: 20
# max_latency_request_to_neighbors_percentage: 10
# min_max_latency_request_value: [4, 30]
# min_max_cpu_request_cores: [0.2, 2]
# min_max_memory_request_GB: [0.5, 6]
#
id,app_id,app_type,workload_id,replica_id,layer,cpu_request_cores,memory_request_GiB,ingress_bandwidth_request_Mbps,egress_bandwidth_request_Mbps,uptime_30d_percentage_request
app-msg-0-workload-0-replica-0,0,messaging,0,0,fog,0.2,5.6,,,
app-msg-0-workload-1-replica-0,0,messaging,1,0,cloud,0.7,1.8,,,
app-msg-0-workload-2-replica-0,0,messaging,2,0,edge-cloud,0.8,0.9,,,
app-msg-0-workload-3-replica-0,0,messaging,3,0,edge-cloud,1.5,4.1,,,
app-msg-0-workload-4-replica-0,0,messaging,4,0,cloud,1.4,3.4,,,
app-msg-0-workload-5-replica-0,0,messaging,5,0,edge-cloud,0.2,2.6,,,
app-msg-0-workload-6-replica-0,0,messaging,6,0,edge-cloud,1.1,0.7,,,
app-msg-0-workload-7-replica-0,0,messaging,7,0,edge-cloud,1.5,3.7,,,
app-msg-0-workload-8-replica-0,0,messaging,8,0,cloud,0.6,4.8,,,
app-msg-0-workload-9-replica-0,0,messaging,9,0,edge-cloud,1.2,5.6,,,95
app-msg-0-workload-10-replica-0,0,messaging,10,0,edge-cloud,1.2,5.3,,,
app-msg-0-workload-11-replica-0,0,messaging,11,0,cloud,0.4,2.6,,,
app-msg-0-workload-12-replica-0,0,messaging,12,0,cloud,0.8,0.8,,,
app-msg-0-workload-13-replica-0,0,messaging,13,0,edge-cloud,0.6,0.6,,,
app-msg-0-workload-14-replica-0,0,messaging,14,0,edge-cloud,0.7,1.1,,,
