# generated at: 2024-07-13 09:23:07.817092
#
# nodes: 1000
# cloud clusters: 4
# 	max size: 45
# 	min size: 29
# fog clusters: 281
# 	max size: 4
# 	min size: 2
# nodes with bandwidth specified: 100
# 	cloud: 15
# 	fog: 85
# total CPU cores: 5042
# total memory GiB: 15600
# total ingress Mbps: 317425.4163107473
# total egress Mbps: 370731.1082202309
#
# n: 1000
# cloud_size_percentage: 15
# fog_size_percentage: 85
# min_max_cloud_cluster_size_percentage: [2, 5]
# min_max_fog_cluster_size_percentage: [0.2, 0.4]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-b,,4,1652,1000,16,1905.9115117442238,870.9247453202321,99.44197440731547,1117.1528011093606
1,cloud,region-0,region-0-b,,32,1143,1000,64,4901.595239856241,4962.319876319287,98.45388129562522,9138.34894189825
2,cloud,region-0,region-0-c,,8,1641,1000,16,5680.653433696719,3642.824946134161,98.04777489496908,1783.9541998054935
3,cloud,region-0,region-0-c,,8,1020,1000,16,1614.735886537941,10073.986393940284,98.58468790061984,1694.2866933533285
4,cloud,region-0,region-0-b,,32,1205,1000,128,2615.6994409598715,8364.50248133405,98.93374144056884,6468.360187357942
5,cloud,region-0,region-0-a,,16,1446,1000,32,7383.462021225437,13827.817050701093,97.08203095269465,1623.0465399145846
6,cloud,region-0,region-0-c,,16,1232,1000,64,19889.65197700513,13588.484563616768,97.46507279833591,4731.424438423355
7,cloud,region-0,region-0-b,,16,1295,1000,64,9642.478409506664,5712.433480881029,97.02703738568623,2315.308306561155
8,cloud,region-0,region-0-b,,4,1442,1000,16,240.81559962583142,4204.82410739323,98.81462140875564,1014.2132789008976
9,cloud,region-0,region-0-b,,8,1008,1000,16,3638.1808072165627,10462.03617922121,98.12241862113129,1025.8450378333257
10,cloud,region-0,region-0-b,,16,1540,1000,32,7857.720645336336,22260.311770047727,97.70737750912554,2940.067508390841
11,cloud,region-0,region-0-a,,4,1242,1000,16,497.6387220455997,4476.7333712423815,97.78797053574709,697.3082927480918
12,cloud,region-0,region-0-a,,4,1721,1000,16,2985.9747175892126,3693.6967392054703,99.05071932760279,1181.1626410363606
13,cloud,region-0,region-0-c,,16,1390,1000,32,22190.65488172614,13020.715379785712,97.10992210301158,3999.8550294455436
14,cloud,region-0,region-0-a,,16,1744,1000,32,18375.048087268802,22446.91818330817,98.28272884078426,2602.8128053543123
15,cloud,region-0,region-0-a,,32,1529,1000,64,13703.335435206496,28947.972291104263,99.49589570566155,4459.70418574317
16,cloud,region-0,region-0-b,,32,965,1000,128,,,99.70551688079587,6683.881364725457
17,cloud,region-0,region-0-a,,4,933,1000,16,,,97.86523014331895,685.4632376766991
18,cloud,region-0,region-0-a,,4,947,1000,16,,,97.87061952373998,919.7042641997665
19,cloud,region-0,region-0-b,,16,1210,1000,64,,,98.90907497587693,2269.539203988789
20,cloud,region-0,region-0-a,,8,1592,1000,32,,,98.0755031510831,2052.451968627607
21,cloud,region-0,region-0-b,,16,1604,1000,64,,,97.18050658294909,2194.355244261301
22,cloud,region-0,region-0-a,,4,1764,1000,16,,,99.29604583766194,777.9944106209437
23,cloud,region-0,region-0-c,,8,1710,1000,16,,,98.85109853447813,1951.2507110025165
24,cloud,region-0,region-0-c,,16,1150,1000,64,,,97.032202647929,4407.566616989007
25,cloud,region-0,region-0-a,,32,1378,1000,64,,,97.8837189079341,7100.636022715551
26,cloud,region-0,region-0-a,,8,1591,1000,32,,,98.52318390905627,1519.4785614530942
27,cloud,region-0,region-0-c,,32,1580,1000,128,,,99.63695272848042,6555.294325559349
28,cloud,region-0,region-0-a,,4,1458,1000,16,,,98.79776147980343,1099.893272436973
29,cloud,region-0,region-0-b,,32,924,1000,64,,,97.64387259938081,5676.469600912453
30,cloud,region-0,region-0-b,,8,1221,1000,32,,,99.38113299285618,1298.4267170587623
31,cloud,region-0,region-0-c,,32,1403,1000,128,,,97.36078336480018,8686.58157421949
32,cloud,region-0,region-0-c,,32,1047,1000,128,,,99.99132178695928,3855.1418142898365
33,cloud,region-0,region-0-b,,32,1614,1000,128,,,98.21431059540521,8125.8943302129455
34,cloud,region-0,region-0-c,,8,1228,1000,16,,,97.30466616149519,1506.6782136180968
35,cloud,region-0,region-0-a,,8,1139,1000,32,,,99.01538950606121,859.0903501468129
36,cloud,region-0,region-0-b,,32,968,1000,128,,,98.67450746401215,6836.413017749455
37,cloud,region-0,region-0-b,,32,931,1000,128,,,99.47529795063893,7020.382823636763
38,cloud,region-0,region-0-c,,16,913,1000,32,,,97.98170253109356,4600.786743880586
39,cloud,region-0,region-0-c,,8,1646,1000,16,,,97.67293695929315,1228.7651530722064
40,cloud,region-0,region-0-a,,16,993,1000,64,,,98.15681251776543,2328.3017581511085
41,cloud,region-0,region-0-b,,4,1658,1000,16,,,97.96927456303304,439.47013206549707
42,cloud,region-1,region-1-a,,16,1044,1000,64,,,98.02016265242314,3858.845045986865
43,cloud,region-1,region-1-b,,8,1119,1000,32,,,97.4182047773401,1073.0987583777046
44,cloud,region-1,region-1-c,,4,946,1000,16,,,99.05671867136141,728.1084599612353
45,cloud,region-1,region-1-b,,32,1567,1000,128,,,97.75368280050971,8425.650239113857
46,cloud,region-1,region-1-b,,16,1239,1000,64,,,97.50884073604362,1870.3563306181131
47,cloud,region-1,region-1-b,,8,1225,1000,16,,,97.88766327188505,1853.2841789521633
48,cloud,region-1,region-1-b,,16,1061,1000,64,,,98.26574989909737,3414.5759234112966
49,cloud,region-1,region-1-b,,4,903,1000,16,,,98.07452903251816,982.5925075113655
50,cloud,region-1,region-1-c,,32,1341,1000,128,,,98.03657334829353,6548.154193144082
51,cloud,region-1,region-1-c,,16,1097,1000,64,,,98.53332155375914,2947.6285358834275
52,cloud,region-1,region-1-c,,4,1241,1000,16,,,97.39151941941637,1021.8760924318763
53,cloud,region-1,region-1-b,,8,961,1000,16,,,97.62172942857737,2036.7411858481933
54,cloud,region-1,region-1-b,,8,1792,1000,32,,,98.3269568795299,2032.432643750637
55,cloud,region-1,region-1-b,,8,1460,1000,32,,,97.96079531438852,1612.2658046298448
56,cloud,region-1,region-1-c,,16,1216,1000,32,,,97.5900155872721,2516.5340910019113
57,cloud,region-1,region-1-c,,16,940,1000,64,,,99.73473332255004,2896.1609246803846
58,cloud,region-1,region-1-b,,16,1209,1000,32,,,98.4815688328191,1809.047287469678
59,cloud,region-1,region-1-b,,8,1763,1000,32,,,98.20990566110866,1396.8173036425642
60,cloud,region-1,region-1-c,,32,1334,1000,128,,,97.44950382649111,9292.122038812166
61,cloud,region-1,region-1-b,,32,1090,1000,64,,,98.18595760723768,3384.3256319829356
62,cloud,region-1,region-1-c,,8,1467,1000,32,,,99.89629315333929,1412.6101274465832
63,cloud,region-1,region-1-c,,16,1111,1000,32,,,98.81605424853309,2410.6481392457426
64,cloud,region-1,region-1-b,,8,1246,1000,16,,,97.92007485500191,2159.471216609133
65,cloud,region-1,region-1-c,,8,1753,1000,16,,,99.83161115829058,1678.5738047955847
66,cloud,region-1,region-1-b,,32,1270,1000,128,,,97.53500709993068,5006.645684095271
67,cloud,region-1,region-1-c,,8,1698,1000,32,,,97.88675204717016,1965.9870253469544
68,cloud,region-1,region-1-b,,8,1752,1000,32,,,98.42195202787921,878.0201748961026
69,cloud,region-1,region-1-c,,4,1336,1000,16,,,99.73765059227674,1041.1160693506745
70,cloud,region-1,region-1-a,,16,1748,1000,64,,,97.67704572737176,1626.6299847932007
71,cloud,region-2,region-2-b,,32,1581,1000,64,,,99.99450219554807,7270.359781079407
72,cloud,region-2,region-2-c,,16,1004,1000,32,,,98.50522969274722,1758.579888573588
73,cloud,region-2,region-2-c,,4,1295,1000,16,,,98.37599226696751,1110.5096008575433
74,cloud,region-2,region-2-a,,8,1750,1000,16,,,99.68665146654591,895.6655223817459
75,cloud,region-2,region-2-b,,32,1163,1000,128,,,97.13452001380476,6073.775994620272
76,cloud,region-2,region-2-a,,32,1480,1000,128,,,97.42469207785581,3492.4686106562604
77,cloud,region-2,region-2-a,,16,1239,1000,32,,,98.96633734372884,1858.5448456670615
78,cloud,region-2,region-2-b,,8,1144,1000,16,,,99.89298034435548,2327.1050316760093
79,cloud,region-2,region-2-b,,32,1305,1000,128,,,99.34124601906363,4763.671553904066
80,cloud,region-2,region-2-b,,32,1319,1000,64,,,97.51845956749652,6403.881289630558
81,cloud,region-2,region-2-b,,4,1208,1000,16,,,99.53234677366007,1068.7813230653053
82,cloud,region-2,region-2-c,,4,1115,1000,16,,,99.56368147358376,499.85816728540755
83,cloud,region-2,region-2-a,,16,1458,1000,64,,,98.4686183620699,4224.321522813891
84,cloud,region-2,region-2-b,,8,1149,1000,16,,,98.93413909049158,927.2909802822853
85,cloud,region-2,region-2-a,,32,1040,1000,64,,,97.61459997758632,4173.306509814789
86,cloud,region-2,region-2-a,,8,1178,1000,16,,,97.7500382436386,2116.778851661152
87,cloud,region-2,region-2-c,,32,1624,1000,64,,,98.04283556143042,6699.853133565421
88,cloud,region-2,region-2-a,,32,1321,1000,64,,,99.98999456840531,3936.4628989509647
89,cloud,region-2,region-2-c,,16,923,1000,32,,,99.94574096927772,1691.8563938787074
90,cloud,region-2,region-2-b,,16,1043,1000,64,,,98.7315512662225,4760.92753773571
91,cloud,region-2,region-2-b,,32,1136,1000,128,,,98.24405719495057,3656.3152615413655
92,cloud,region-2,region-2-c,,32,1420,1000,64,,,99.82959619926163,6731.55138811245
93,cloud,region-2,region-2-b,,16,1502,1000,32,,,98.16177300329493,1905.5914895379499
94,cloud,region-2,region-2-b,,16,1510,1000,64,,,99.12772916501153,1837.3365692751304
95,cloud,region-2,region-2-c,,4,1106,1000,16,,,98.86739720671387,1112.6908881987956
96,cloud,region-2,region-2-c,,4,1317,1000,16,,,99.84327439460719,491.79268123253246
97,cloud,region-2,region-2-a,,32,1427,1000,64,,,98.9743801413909,4423.9871305767165
98,cloud,region-2,region-2-a,,8,1209,1000,16,,,98.60037774409868,1842.9856085286156
99,cloud,region-2,region-2-c,,8,1226,1000,32,,,99.37278968901684,1405.7973833664798
100,cloud,region-2,region-2-b,,32,1483,1000,64,,,98.76010209091567,8048.200434023679
101,cloud,region-2,region-2-b,,16,1084,1000,64,,,99.77062084646516,1896.285382297864
102,cloud,region-2,region-2-a,,8,1321,1000,16,,,99.69653473389775,2086.205124987745
103,cloud,region-2,region-2-b,,16,1770,1000,64,,,99.85187204850243,1722.1659549796843
104,cloud,region-2,region-2-b,,32,1774,1000,64,,,97.67886683904032,9126.880572988786
105,cloud,region-2,region-2-b,,32,1023,1000,128,,,97.23242973804045,8649.321089360044
106,cloud,region-2,region-2-a,,32,1236,1000,128,,,99.54505673112232,8578.165780910216
107,cloud,region-2,region-2-b,,32,1257,1000,64,,,98.34489755420252,8824.074755150717
108,cloud,region-2,region-2-b,,4,1528,1000,16,,,99.77997635274599,1024.3281732328762
109,cloud,region-2,region-2-b,,4,1405,1000,16,,,97.94131442202809,688.3903143295877
110,cloud,region-2,region-2-b,,32,1159,1000,128,,,99.98239789933737,7739.61123610976
111,cloud,region-2,region-2-c,,16,1230,1000,64,,,98.0461318448691,3973.3326093054766
112,cloud,region-2,region-2-c,,4,1360,1000,16,,,97.05646341574395,1085.357451923757
113,cloud,region-2,region-2-c,,32,1074,1000,64,,,99.04708213551154,4782.598993249552
114,cloud,region-2,region-2-a,,32,1623,1000,128,,,99.20842716706191,8033.195516790196
115,cloud,region-2,region-2-b,,8,986,1000,16,,,98.841537851985,1916.1306197076326
116,cloud,region-3,region-3-b,,16,985,1000,32,,,97.27793267595914,4271.174834865982
117,cloud,region-3,region-3-b,,32,1053,1000,128,,,98.03911183375902,7865.009523210705
118,cloud,region-3,region-3-a,,16,1270,1000,32,,,98.71710583990865,1943.3948368707877
119,cloud,region-3,region-3-a,,32,911,1000,128,,,97.29238795330293,4603.178421573799
120,cloud,region-3,region-3-b,,16,992,1000,64,,,97.04411397562254,3598.6132750852785
121,cloud,region-3,region-3-b,,32,911,1000,128,,,98.74844418717818,7553.8428050359325
122,cloud,region-3,region-3-b,,16,1593,1000,64,,,98.25343017952179,1649.5542834193107
123,cloud,region-3,region-3-c,,8,1569,1000,32,,,98.78554092281902,2329.566908439735
124,cloud,region-3,region-3-c,,16,1566,1000,32,,,97.82254369603521,4230.258019790079
125,cloud,region-3,region-3-b,,32,1728,1000,128,,,99.47494527905003,3942.495415700617
126,cloud,region-3,region-3-b,,4,1072,1000,16,,,97.21666411671951,791.2690869299156
127,cloud,region-3,region-3-b,,16,1650,1000,64,,,99.03220856031913,2424.7466528374184
128,cloud,region-3,region-3-c,,4,1651,1000,16,,,98.02384389447768,1090.785040679862
129,cloud,region-3,region-3-a,,4,1216,1000,16,,,98.3421448298337,668.5775134198843
130,cloud,region-3,region-3-a,,4,1262,1000,16,,,99.60554852946467,430.48841984819023
131,cloud,region-3,region-3-c,,8,1463,1000,16,,,99.72181459076377,1462.5928709423215
132,cloud,region-3,region-3-c,,16,1178,1000,64,,,99.39627627632407,3516.4021496805362
133,cloud,region-3,region-3-a,,32,1648,1000,128,,,99.60676998969234,7552.615413064442
134,cloud,region-3,region-3-b,,4,1306,1000,16,,,99.35490749956547,1186.38094402333
135,cloud,region-3,region-3-b,,32,1023,1000,64,,,97.55840050656253,3250.466690251734
136,cloud,region-3,region-3-a,,4,1239,1000,16,,,99.34336457105643,951.9950326515416
137,cloud,region-3,region-3-a,,4,904,1000,16,,,97.61533655698497,1147.5225004762005
138,cloud,region-3,region-3-c,,8,1795,1000,32,,,98.17448308686501,1369.7707726261515
139,cloud,region-3,region-3-a,,32,1792,1000,64,,,99.55327627622736,7837.020790926621
140,cloud,region-3,region-3-c,,32,1175,1000,128,,,99.11288495500155,5638.4927293740875
141,cloud,region-3,region-3-c,,4,1765,1000,16,,,98.59292245502128,746.6445268098538
142,cloud,region-3,region-3-a,,4,1453,1000,16,,,98.8926011578422,831.9589306283069
143,cloud,region-3,region-3-a,,8,1162,1000,16,,,99.74968016647058,1087.3469260940028
144,cloud,region-3,region-3-b,,16,1653,1000,32,,,99.12327616800043,2391.8087281860726
145,cloud,region-3,region-3-a,,32,1683,1000,64,,,99.2704265609581,8682.828955460333
146,cloud,region-3,region-3-a,,4,1583,1000,16,,,98.94208390221102,423.10184419990105
147,cloud,region-3,region-3-a,,16,1530,1000,32,,,99.01898100105608,2208.7028020197577
148,cloud,region-3,region-3-b,,32,1639,1000,64,,,97.47467403666148,8345.762156723233
149,cloud,region-3,region-3-a,,32,958,1000,128,,,99.10511278065239,8804.753229574368
150,fog,region-3,,fog_location-0,4,517,1000,16,1731.39238251129,2338.1783887588313,97.81807662428018,658.2897546358151
151,fog,region-3,,fog_location-0,4,565,1000,8,2239.3387176188885,4066.8980837497625,91.70089481267404,890.4333027787518
152,fog,region-3,,fog_location-0,2,861,1000,4,43.45473323056857,485.0802296275383,95.42967046773039,333.1214049127543
153,fog,region-3,,fog_location-0,2,868,1000,4,,,93.46889599207255,243.96556000020615
154,fog,region-3,,fog_location-1,4,1094,1000,8,4505.61978941443,3834.231483177377,92.80579571282831,814.5858918024037
155,fog,region-3,,fog_location-1,4,747,1000,16,4807.7326014547425,1782.4218140296875,91.90247640061179,957.2856722080581
156,fog,region-0,,fog_location-2,4,546,1000,8,4046.394812390768,3679.936178537867,98.4876678483687,849.0708810618312
157,fog,region-0,,fog_location-2,2,791,1000,8,624.5573158770892,1925.773281286256,90.80552375087343,312.3703410444352
158,fog,region-0,,fog_location-2,4,956,1000,8,4032.8919400050772,3137.9784079803053,92.27565224209792,805.8054552268607
159,fog,region-2,,fog_location-3,2,1128,1000,4,1419.9245959469554,473.03856820211473,91.04432333345184,578.4447351350193
160,fog,region-2,,fog_location-3,2,814,1000,4,1895.634959084522,1545.498143644181,91.392011529964,331.4533092066042
161,fog,region-2,,fog_location-3,2,1150,1000,4,2286.1970705165245,98.167148200148,93.60761608993478,366.9148861159422
162,fog,region-2,,fog_location-3,2,740,1000,8,1257.867787047183,1928.7793112670834,91.77792930584108,530.0407230614601
163,fog,region-2,,fog_location-4,4,997,1000,8,4685.041027512422,939.194430822397,90.63411986402217,822.8037574465085
164,fog,region-2,,fog_location-4,4,1039,1000,8,1405.783087812914,1565.926015233714,99.34665165941466,676.5640971716585
165,fog,region-1,,fog_location-5,2,817,1000,8,1400.3398659829475,1109.522739226335,92.35725289027117,413.7551666454887
166,fog,region-1,,fog_location-5,4,643,1000,16,895.8315752525083,955.8155417470138,95.3836257381187,1142.887346407078
167,fog,region-1,,fog_location-5,4,510,1000,8,130.55839954059985,4473.195117554576,94.37775402014445,598.6789713032289
168,fog,region-1,,fog_location-5,2,963,1000,8,140.93637149622012,1820.779695862793,92.73904836325755,339.11361270620637
169,fog,region-3,,fog_location-6,2,1088,1000,4,1937.9078522936577,2345.073132653465,95.43627462627754,373.6679397264562
170,fog,region-3,,fog_location-6,4,1108,1000,8,1728.0707422684372,2562.8117140448853,93.4671255454937,654.453753048098
