# generated at: 2024-07-09 08:39:22.225203
#
# nodes: 5000
# cloud clusters: 6
# 	max size: 243
# 	min size: 87
# fog clusters: 1161
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 500
# 	cloud: 100
# 	fog: 400
# total CPU cores: 28910
# total memory GiB: 85776
# total ingress Mbps: 2173686.2447024696
# total egress Mbps: 2182962.4812098565
#
# n: 5000
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.04, 0.12]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-a,,32,983,1000,128,35309.589656066535,27533.76985166301,98.07911333112538,4299.322698370123
1,cloud,region-0,region-0-b,,32,1685,1000,128,17906.120390069944,11304.606724496105,97.40546437008997,5489.706780715966
2,cloud,region-0,region-0-b,,16,1109,1000,32,1350.7462174531138,22639.19201009645,98.44003980920286,2314.0878172270795
3,cloud,region-0,region-0-b,,4,1470,1000,16,2243.3182842874744,1720.99949870803,97.66788579136532,524.8675527522327
4,cloud,region-0,region-0-b,,16,1795,1000,64,4184.899409180076,21424.84711726049,99.13688347088808,2643.1819807336688
5,cloud,region-0,region-0-a,,8,1171,1000,32,10267.28080414463,7646.784143550962,98.09139236397779,1687.3995911677162
6,cloud,region-0,region-0-b,,8,1095,1000,32,647.1675074592359,4689.405365785227,98.22204339409582,2131.39652081622
7,cloud,region-0,region-0-a,,8,1303,1000,16,6466.416511456302,6908.5676374463,99.32249703383637,1122.7317997177076
8,cloud,region-0,region-0-a,,4,1073,1000,16,1417.7644462014148,4687.928041823639,97.4979990133159,822.4138720606085
9,cloud,region-0,region-0-a,,32,1705,1000,64,19877.167356517795,34000.03783721676,97.8982631496729,3873.4128996352792
10,cloud,region-0,region-0-a,,16,1317,1000,32,15893.899668098991,13480.228339374677,98.14967393552273,3131.101242825057
11,cloud,region-0,region-0-c,,32,1625,1000,64,34728.608732277266,20717.729194565276,99.28312007696947,7627.024391185899
12,cloud,region-0,region-0-c,,4,1686,1000,16,444.131993083228,4389.648363181189,98.52386814140097,801.4372196488398
13,cloud,region-0,region-0-a,,8,1059,1000,32,5776.869744645594,9113.51317976101,99.41726318306456,1506.3509796705462
14,cloud,region-0,region-0-b,,32,1324,1000,64,12764.876552815971,41112.66127939615,98.11193554173985,4809.275579099289
15,cloud,region-0,region-0-b,,8,1053,1000,32,559.9321579909829,11772.12728751239,97.55271448461477,1677.6558830521417
16,cloud,region-0,region-0-b,,32,1052,1000,128,37204.598044512895,9241.686357337865,98.95778468609345,5922.535820115826
17,cloud,region-0,region-0-c,,16,1187,1000,32,10965.462093126924,11570.668249887725,97.83233046480734,2633.2790653455713
18,cloud,region-0,region-0-b,,4,1094,1000,16,2141.8486631593764,4505.171126820889,99.08178885374862,1020.0851084344916
19,cloud,region-0,region-0-b,,16,1447,1000,32,21840.420567525824,16296.941891329701,97.52164315342726,2394.882507215779
