# generated at: 2024-07-10 07:47:32.710701
#
# nodes: 5000
# cloud clusters: 3
# 	max size: 492
# 	min size: 80
# fog clusters: 1154
# 	max size: 5
# 	min size: 2
# nodes with bandwidth specified: 500
# 	cloud: 100
# 	fog: 400
# total CPU cores: 28346
# total memory GiB: 85444
# total ingress Mbps: 2090814.2944356147
# total egress Mbps: 2267481.29516293
#
# n: 5000
# cloud_size_percentage: 20
# fog_size_percentage: 80
# min_max_cloud_cluster_size_percentage: [1, 10]
# min_max_fog_cluster_size_percentage: [0.04, 0.12]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
0,cloud,region-0,region-0-c,,8,1329,1000,16,8086.095852040748,4585.252955223231,98.9513767701781,2072.445141966471
1,cloud,region-0,region-0-a,,8,1765,1000,32,10874.027766480656,5964.387338749864,98.38767235643006,1701.000120318191
2,cloud,region-0,region-0-b,,16,1430,1000,64,4553.456114597553,885.6927589976132,98.10502586265798,2123.0421135658626
3,cloud,region-0,region-0-b,,16,1457,1000,32,11640.565125597604,20996.40549396132,98.62415922000187,3093.6338536334124
4,cloud,region-0,region-0-c,,16,1363,1000,32,4232.151403804891,3746.351925332068,99.47131292998122,1884.9454002667912
5,cloud,region-0,region-0-a,,4,1710,1000,16,357.9145512700429,1347.4269100126492,97.29723206290184,753.4614416793652
6,cloud,region-0,region-0-c,,4,1189,1000,16,3502.722196117095,1467.9768706203727,97.16627481113319,1100.739141895918
7,cloud,region-0,region-0-b,,32,1006,1000,64,6161.408416216193,44265.37062295675,98.53717319480103,7811.089127589067
8,cloud,region-0,region-0-c,,8,1092,1000,16,5430.122023386683,6594.034165578508,99.80428073010461,2129.025227484026
9,cloud,region-0,region-0-a,,16,1645,1000,32,8431.759048355862,6602.15565189813,98.04595697791144,3146.8004755007155
10,cloud,region-0,region-0-b,,32,1006,1000,64,34694.82846648386,20437.229995414786,98.83388981471282,6643.581620737996
11,cloud,region-0,region-0-c,,16,1784,1000,64,5444.437738116112,16741.447925011307,98.2058257770798,1736.5309889045868
12,cloud,region-0,region-0-a,,32,1246,1000,64,38315.98186869931,15665.364463801796,99.86779859455197,6197.049032175935
13,cloud,region-0,region-0-b,,32,1123,1000,128,42175.01149367342,17169.516622612497,97.48240181698847,3372.302534854575
14,cloud,region-0,region-0-c,,8,1794,1000,32,10528.267835427147,2313.514104133208,97.11173258950936,1857.7113676188328
15,cloud,region-0,region-0-c,,4,1389,1000,16,4762.642084866643,2701.5136502217647,99.07841447894954,606.7452403823123
